identifier	added	reason
NCBITaxon:162	2026-09-12	attested rule: Treponema phagedenis, 7 sources incl. NCBI
NCBITaxon:189	2026-09-12	attested rule: Novispirillum itersonii, 7 sources incl. NCBI
NCBITaxon:254	2026-09-12	attested rule: Chryseobacterium indoltheticum, 7 sources incl. NCBI
NCBITaxon:266	2026-09-12	attested rule: Paracoccus denitrificans, 7 sources incl. NCBI
NCBITaxon:297	2026-09-12	attested rule: Hydrogenophilus thermoluteolus, 7 sources incl. NCBI
NCBITaxon:688	2026-09-12	attested rule: Aliivibrio logei, 7 sources incl. NCBI
NCBITaxon:689	2026-09-12	attested rule: Vibrio mediterranei, 7 sources incl. NCBI
NCBITaxon:907	2026-09-12	attested rule: Megasphaera elsdenii, 7 sources incl. NCBI
NCBITaxon:913	2026-09-12	attested rule: Nitrobacter winogradskyi, 7 sources incl. NCBI
NCBITaxon:1022	2026-09-12	attested rule: Beggiatoa alba, 7 sources incl. NCBI
NCBITaxon:1112	2026-09-12	attested rule: Erythrobacter neustonensis, 7 sources incl. NCBI
NCBITaxon:1251	2026-09-12	attested rule: Leuconostoc fallax, 7 sources incl. NCBI
NCBITaxon:1265	2026-09-12	attested rule: Ruminococcus flavefaciens, 7 sources incl. NCBI
NCBITaxon:1323	2026-09-12	attested rule: Faecalicoccus pleomorphus, 7 sources incl. NCBI
NCBITaxon:1457	2026-09-12	attested rule: Paenalicyclobacillus cycloheptanicus, 7 sources incl. NCBI
NCBITaxon:1751	2026-09-12	attested rule: Acidipropionibacterium thoenii, 7 sources incl. NCBI
NCBITaxon:1779	2026-09-12	attested rule: Mycolicibacterium komossense, 7 sources incl. NCBI
NCBITaxon:1798	2026-09-12	attested rule: Mycolicibacillus trivialis, 7 sources incl. NCBI
NCBITaxon:1869	2026-09-12	attested rule: Actinoplanes utahensis, 7 sources incl. NCBI
NCBITaxon:1957	2026-09-12	attested rule: Streptomyces sclerotialus, 7 sources incl. NCBI
NCBITaxon:1996	2026-09-12	attested rule: Microtetraspora glauca, 7 sources incl. NCBI
NCBITaxon:2121	2026-09-12	attested rule: Metamycoplasma orale, 7 sources incl. NCBI
NCBITaxon:2198	2026-09-12	attested rule: Methanoculleus marisnigri, 7 sources incl. NCBI
NCBITaxon:2226	2026-09-12	attested rule: Methanococcoides methylutens, 7 sources incl. NCBI
NCBITaxon:2320	2026-09-12	attested rule: Methanopyrus kandleri, 7 sources incl. NCBI
NCBITaxon:12934	2026-09-12	attested rule: Thiocapsa pendens, 7 sources incl. NCBI
NCBITaxon:28045	2026-09-12	attested rule: Mycobacterium celatum, 7 sources incl. NCBI
NCBITaxon:28049	2026-09-12	attested rule: Acidothermus cellulolyticus, 7 sources incl. NCBI
NCBITaxon:28109	2026-09-12	attested rule: Pseudoalteromonas nigrifaciens, 7 sources incl. NCBI
NCBITaxon:28195	2026-09-12	attested rule: Thermonema lapsum, 7 sources incl. NCBI
NCBITaxon:28254	2026-09-12	attested rule: Marinomonas communis, 7 sources incl. NCBI
NCBITaxon:29313	2026-09-12	attested rule: Mycobacterium shimoidei, 7 sources incl. NCBI
NCBITaxon:29323	2026-09-12	attested rule: Thermoanaerobacter brockii, 7 sources incl. NCBI
NCBITaxon:29343	2026-09-12	attested rule: [Clostridium] cellulosi, 7 sources incl. NCBI
NCBITaxon:29346	2026-09-12	attested rule: Alkalithermobacter thermoalcaliphilus, 7 sources incl. NCBI
NCBITaxon:29433	2026-09-12	attested rule: Moraxella ovis, 7 sources incl. NCBI
NCBITaxon:29527	2026-09-12	attested rule: Syntrophobacter wolinii, 7 sources incl. NCBI
NCBITaxon:29571	2026-09-12	attested rule: Vreelandella subglaciescola, 7 sources incl. NCBI
NCBITaxon:33899	2026-09-12	attested rule: Streptomyces galilaeus, 7 sources incl. NCBI
NCBITaxon:34018	2026-09-12	attested rule: Rhodospirillum centenum, 7 sources incl. NCBI
NCBITaxon:34101	2026-09-12	attested rule: Sporosarcina limicola, 7 sources incl. NCBI
NCBITaxon:35621	2026-09-12	attested rule: Streptomyces mobaraensis, 7 sources incl. NCBI
NCBITaxon:35622	2026-09-12	attested rule: Thermostaphylospora chromogena, 7 sources incl. NCBI
NCBITaxon:35752	2026-09-12	attested rule: Actinoplanes philippinensis, 7 sources incl. NCBI
NCBITaxon:35785	2026-09-12	attested rule: Sarcina maxima, 7 sources incl. NCBI
NCBITaxon:36817	2026-09-12	attested rule: Streptomyces pseudogriseolus, 7 sources incl. NCBI
NCBITaxon:37636	2026-09-12	attested rule: Thermus scotoductus, 7 sources incl. NCBI
NCBITaxon:38072	2026-09-12	attested rule: Bacillus infernus, 7 sources incl. NCBI
NCBITaxon:39486	2026-09-12	attested rule: Dorea formicigenerans, 7 sources incl. NCBI
NCBITaxon:39490	2026-09-12	attested rule: Eubacterium ramulus, 7 sources incl. NCBI
NCBITaxon:39693	2026-09-12	attested rule: Mycolicibacterium porcinum, 7 sources incl. NCBI
NCBITaxon:40578	2026-09-12	attested rule: Xenorhabdus beddingii, 7 sources incl. NCBI
NCBITaxon:41673	2026-09-12	attested rule: Acidianus brierleyi, 7 sources incl. NCBI
NCBITaxon:42252	2026-09-12	attested rule: Nitratidesulfovibrio termitidis, 7 sources incl. NCBI
NCBITaxon:42448	2026-09-12	attested rule: Anaerobranca horikoshii, 7 sources incl. NCBI
NCBITaxon:42777	2026-09-12	attested rule: Tsukamurella inchonensis, 7 sources incl. NCBI
NCBITaxon:42879	2026-09-12	attested rule: Methanococcus aeolicus, 7 sources incl. NCBI
NCBITaxon:43663	2026-09-12	attested rule: Paenarthrobacter aurescens, 7 sources incl. NCBI
NCBITaxon:43772	2026-09-12	attested rule: Rhodococcus zopfii, 7 sources incl. NCBI
NCBITaxon:44010	2026-09-12	attested rule: Mycobacterium conspicuum, 7 sources incl. NCBI
NCBITaxon:44283	2026-09-12	attested rule: Pasteurella multocida subsp. multocida, 7 sources incl. NCBI
NCBITaxon:44672	2026-09-12	attested rule: Syntrophotalea venetiana, 7 sources incl. NCBI
NCBITaxon:44933	2026-09-12	attested rule: Halomonas cupida, 7 sources incl. NCBI
NCBITaxon:45496	2026-09-12	attested rule: Methylophaga sulfidovorans, 7 sources incl. NCBI
NCBITaxon:45677	2026-09-12	attested rule: Azohydromonas lata, 7 sources incl. NCBI
NCBITaxon:46165	2026-09-12	attested rule: Actinomadura verrucosospora, 7 sources incl. NCBI
NCBITaxon:46177	2026-09-12	attested rule: Nonomuraea pusilla, 7 sources incl. NCBI
NCBITaxon:47877	2026-09-12	attested rule: Pseudomonas amygdali, 7 sources incl. NCBI
NCBITaxon:48292	2026-09-12	attested rule: Hyphomicrobium zavarzinii, 7 sources incl. NCBI
NCBITaxon:48465	2026-09-12	attested rule: Prosthecobacter dejongeii, 7 sources incl. NCBI
NCBITaxon:50338	2026-09-12	attested rule: Rhizobium sullae, 7 sources incl. NCBI
NCBITaxon:52021	2026-09-12	attested rule: Billgrantia desiderata, 7 sources incl. NCBI
NCBITaxon:52763	2026-09-12	attested rule: Pullulanibacillus naganoensis, 7 sources incl. NCBI
NCBITaxon:53378	2026-09-12	attested rule: Mycobacterium paraffinicum, 7 sources incl. NCBI
NCBITaxon:53406	2026-09-12	attested rule: Pseudomonas anguilliseptica, 7 sources incl. NCBI
NCBITaxon:53413	2026-09-12	attested rule: Xanthomonas axonopodis, 7 sources incl. NCBI
NCBITaxon:53443	2026-09-12	attested rule: Blautia hydrogenotrophica, 7 sources incl. NCBI
NCBITaxon:53522	2026-09-12	attested rule: Thermobifida alba, 7 sources incl. NCBI
NCBITaxon:53953	2026-09-12	attested rule: Pyrococcus horikoshii, 7 sources incl. NCBI
NCBITaxon:54005	2026-09-12	attested rule: Peptoniphilus harei, 7 sources incl. NCBI
NCBITaxon:56425	2026-09-12	attested rule: Mycobacterium bohemicum, 7 sources incl. NCBI
NCBITaxon:56455	2026-09-12	attested rule: Xanthomonas hyacinthi, 7 sources incl. NCBI
NCBITaxon:56459	2026-09-12	attested rule: Xanthomonas vasicola, 7 sources incl. NCBI
NCBITaxon:56956	2026-09-12	attested rule: Thermus brockianus, 7 sources incl. NCBI
NCBITaxon:56957	2026-09-12	attested rule: Thermus oshimai, 7 sources incl. NCBI
NCBITaxon:57001	2026-09-12	attested rule: Amaricoccus macauensis, 7 sources incl. NCBI
NCBITaxon:58107	2026-09-12	attested rule: Pseudonocardia yunnanensis, 7 sources incl. NCBI
NCBITaxon:58346	2026-09-12	attested rule: Streptomyces platensis, 7 sources incl. NCBI
NCBITaxon:59277	2026-09-12	attested rule: Methanobacterium subterraneum, 7 sources incl. NCBI
NCBITaxon:59406	2026-09-12	attested rule: Aromatoleum evansii, 7 sources incl. NCBI
NCBITaxon:60890	2026-09-12	attested rule: Phaeobacter gallaeciensis, 7 sources incl. NCBI
NCBITaxon:61654	2026-09-12	attested rule: Methylopila capsulata, 7 sources incl. NCBI
NCBITaxon:62629	2026-09-12	attested rule: Corynebacterium thomssenii, 7 sources incl. NCBI
NCBITaxon:62763	2026-09-12	attested rule: Vibrio pectenicida, 7 sources incl. NCBI
NCBITaxon:63655	2026-09-12	attested rule: Thiomicrorhabdus frisia, 7 sources incl. NCBI
NCBITaxon:65499	2026-09-12	attested rule: Lentzea albida, 7 sources incl. NCBI
NCBITaxon:65511	2026-09-12	attested rule: Actinocorallia aurea, 7 sources incl. NCBI
NCBITaxon:66373	2026-09-12	attested rule: Streptomyces niger, 7 sources incl. NCBI
NCBITaxon:66431	2026-09-12	attested rule: Streptomyces thioluteus, 7 sources incl. NCBI
NCBITaxon:66849	2026-09-12	attested rule: Desulfonatronum lacustre, 7 sources incl. NCBI
NCBITaxon:66904	2026-09-12	attested rule: Streptomyces roseolilacinus, 7 sources incl. NCBI
NCBITaxon:67342	2026-09-12	attested rule: Streptomyces polychromogenes, 7 sources incl. NCBI
NCBITaxon:67350	2026-09-12	attested rule: Streptomyces pseudovenezuelae, 7 sources incl. NCBI
NCBITaxon:67353	2026-09-12	attested rule: Streptomyces racemochromogenes, 7 sources incl. NCBI
NCBITaxon:67356	2026-09-12	attested rule: Streptomyces resistomycificus, 7 sources incl. NCBI
NCBITaxon:67364	2026-09-12	attested rule: Streptomyces sioyaensis, 7 sources incl. NCBI
NCBITaxon:68185	2026-09-12	attested rule: Streptomyces chrestomyceticus, 7 sources incl. NCBI
NCBITaxon:68195	2026-09-12	attested rule: Streptomyces ehimensis, 7 sources incl. NCBI
NCBITaxon:68228	2026-09-12	attested rule: Streptomyces lilacinus, 7 sources incl. NCBI
NCBITaxon:68233	2026-09-12	attested rule: Streptomyces luteogriseus, 7 sources incl. NCBI
NCBITaxon:68239	2026-09-12	attested rule: Streptomyces mirabilis, 7 sources incl. NCBI
NCBITaxon:68910	2026-09-12	attested rule: Deinococcus murrayi, 7 sources incl. NCBI
NCBITaxon:69284	2026-09-12	attested rule: Pseudoxanthomonas japonensis, 7 sources incl. NCBI
NCBITaxon:69666	2026-09-12	attested rule: Caulobacter mirabilis, 7 sources incl. NCBI
NCBITaxon:69960	2026-09-12	attested rule: Rhodospira trueperi, 7 sources incl. NCBI
NCBITaxon:71253	2026-09-12	attested rule: Arthrobacter rhombi, 7 sources incl. NCBI
NCBITaxon:74109	2026-09-12	attested rule: Photobacterium profundum, 7 sources incl. NCBI
NCBITaxon:74318	2026-09-12	attested rule: Maricaulis maris, 7 sources incl. NCBI
NCBITaxon:74969	2026-09-12	attested rule: Ferroplasma acidiphilum, 7 sources incl. NCBI
NCBITaxon:75105	2026-09-12	attested rule: Paraburkholderia caribensis, 7 sources incl. NCBI
NCBITaxon:77098	2026-09-12	attested rule: Bisbaumannia pacifica, 7 sources incl. NCBI
NCBITaxon:78329	2026-09-12	attested rule: Allocoenonia anatina, 7 sources incl. NCBI
NCBITaxon:78544	2026-09-12	attested rule: Pseudomonas gessardii, 7 sources incl. NCBI
NCBITaxon:79882	2026-09-12	attested rule: Sutcliffiella halmapala, 7 sources incl. NCBI
NCBITaxon:80881	2026-09-12	attested rule: Simplicispira metamorpha, 7 sources incl. NCBI
NCBITaxon:81569	2026-09-12	attested rule: Ruegeria atlantica, 7 sources incl. NCBI
NCBITaxon:81895	2026-09-12	attested rule: Prosthecomicrobium pneumaticum, 7 sources incl. NCBI
NCBITaxon:82992	2026-09-12	attested rule: Buttiauxella noackiae, 7 sources incl. NCBI
NCBITaxon:83291	2026-09-12	attested rule: Streptomyces armeniacus, 7 sources incl. NCBI
NCBITaxon:83555	2026-09-12	attested rule: Chlamydia abortus, 7 sources incl. NCBI
NCBITaxon:83557	2026-09-12	attested rule: Chlamydia caviae, 7 sources incl. NCBI
NCBITaxon:84405	2026-09-12	attested rule: Hippea maritima, 7 sources incl. NCBI
NCBITaxon:84531	2026-09-12	attested rule: Lysobacter antibioticus, 7 sources incl. NCBI
NCBITaxon:85831	2026-09-12	attested rule: Bacteroides acidifaciens, 7 sources incl. NCBI
NCBITaxon:86959	2026-09-12	attested rule: Propionispira raffinosivorans, 7 sources incl. NCBI
NCBITaxon:89065	2026-09-12	attested rule: Pseudomonas abietaniphila, 7 sources incl. NCBI
NCBITaxon:89784	2026-09-12	attested rule: Alicyclobacillus hesperidum, 7 sources incl. NCBI
NCBITaxon:91797	2026-09-12	attested rule: Halobacteroides elegans, 7 sources incl. NCBI
NCBITaxon:91892	2026-09-12	attested rule: Legionella pneumophila subsp. fraseri, 7 sources incl. NCBI
NCBITaxon:92743	2026-09-12	attested rule: Streptomyces paromomycinus, 7 sources incl. NCBI
NCBITaxon:92933	2026-09-12	attested rule: Azospirillum doebereinerae, 7 sources incl. NCBI
NCBITaxon:93369	2026-09-12	attested rule: Pseudaminobacter salicylatoxidans, 7 sources incl. NCBI
NCBITaxon:103725	2026-09-12	attested rule: Kutzneria kofuensis, 7 sources incl. NCBI
NCBITaxon:105843	2026-09-12	attested rule: Anaerobutyricum soehngenii, 7 sources incl. NCBI
NCBITaxon:106207	2026-09-12	attested rule: Methanocalculus taiwanensis, 7 sources incl. NCBI
NCBITaxon:110322	2026-09-12	attested rule: Sinorhizobium terangae, 7 sources incl. NCBI
NCBITaxon:110500	2026-09-12	attested rule: Pelotomaculum thermopropionicum, 7 sources incl. NCBI
NCBITaxon:112002	2026-09-12	attested rule: Psychrobacter pacificensis, 7 sources incl. NCBI
NCBITaxon:119495	2026-09-12	attested rule: Actinomyces catuli, 7 sources incl. NCBI
NCBITaxon:119858	2026-09-12	attested rule: Bacillus sonorensis, 7 sources incl. NCBI
NCBITaxon:133534	2026-09-12	attested rule: Dethiosulfovibrio russensis, 7 sources incl. NCBI
NCBITaxon:134849	2026-09-12	attested rule: Cryptosporangium aurantiacum, 7 sources incl. NCBI
NCBITaxon:137584	2026-09-12	attested rule: Thalassomonas viridans, 7 sources incl. NCBI
NCBITaxon:141390	2026-09-12	attested rule: Chromohalobacter israelensis, 7 sources incl. NCBI
NCBITaxon:146035	2026-09-12	attested rule: Saccharopolyspora kobensis, 7 sources incl. NCBI
NCBITaxon:149016	2026-09-12	attested rule: Streptococcus urinalis, 7 sources incl. NCBI
NCBITaxon:151081	2026-09-12	attested rule: Pseudoalteromonas ruthenica, 7 sources incl. NCBI
NCBITaxon:151781	2026-09-12	attested rule: Lactobacillus intestinalis, 7 sources incl. NCBI
NCBITaxon:152475	2026-09-12	attested rule: Thioalkalivibrio thiocyanoxidans, 7 sources incl. NCBI
NCBITaxon:152794	2026-09-12	attested rule: Corynebacterium efficiens, 7 sources incl. NCBI
NCBITaxon:155177	2026-09-12	attested rule: Streptomyces yatensis, 7 sources incl. NCBI
NCBITaxon:156977	2026-09-12	attested rule: Microbacterium resistens, 7 sources incl. NCBI
NCBITaxon:161153	2026-09-12	attested rule: Gordonia sinesedis, 7 sources incl. NCBI
NCBITaxon:164330	2026-09-12	attested rule: Thauera aminoaromatica, 7 sources incl. NCBI
NCBITaxon:166486	2026-09-12	attested rule: Roseburia intestinalis, 7 sources incl. NCBI
NCBITaxon:169177	2026-09-12	attested rule: Exiguobacterium undae, 7 sources incl. NCBI
NCBITaxon:173362	2026-09-12	attested rule: Brachybacterium paraconglomeratum, 7 sources incl. NCBI
NCBITaxon:175631	2026-09-12	attested rule: Halorubrum tibetense, 7 sources incl. NCBI
NCBITaxon:176598	2026-09-12	attested rule: Pseudoxanthomonas taiwanensis, 7 sources incl. NCBI
NCBITaxon:179010	2026-09-12	attested rule: Psychrobacter jeotgali, 7 sources incl. NCBI
NCBITaxon:180915	2026-09-12	attested rule: Cellvibrio vulgaris, 7 sources incl. NCBI
NCBITaxon:181662	2026-09-12	attested rule: Desulfovibrio giganteus, 7 sources incl. NCBI
NCBITaxon:182337	2026-09-12	attested rule: Erwinia billingiae, 7 sources incl. NCBI
NCBITaxon:183417	2026-09-12	attested rule: Proteus hauseri, 7 sources incl. NCBI
NCBITaxon:184755	2026-09-12	attested rule: Vibrio ruber, 7 sources incl. NCBI
NCBITaxon:185007	2026-09-12	attested rule: Pseudobutyrivibrio xylanivorans, 7 sources incl. NCBI
NCBITaxon:185294	2026-09-12	attested rule: Segatella paludivivens, 7 sources incl. NCBI
NCBITaxon:187304	2026-09-12	attested rule: Roseibium aggregatum, 7 sources incl. NCBI
NCBITaxon:189426	2026-09-12	attested rule: Paenibacillus odorifer, 7 sources incl. NCBI
NCBITaxon:190892	2026-09-12	attested rule: Idiomarina baltica, 7 sources incl. NCBI
NCBITaxon:190905	2026-09-12	attested rule: Lactobacillus kefiranofaciens subsp. kefiranofaciens, 7 sources incl. NCBI
NCBITaxon:191391	2026-09-12	attested rule: Pseudomonas salomonii, 7 sources incl. NCBI
NCBITaxon:191768	2026-09-12	attested rule: Plesiocystis pacifica, 7 sources incl. NCBI
NCBITaxon:192812	2026-09-12	attested rule: Qipengyuania flava, 7 sources incl. NCBI
NCBITaxon:197479	2026-09-12	attested rule: Terasakiispira papahanaumokuakeensis, 7 sources incl. NCBI
NCBITaxon:202772	2026-09-12	attested rule: Zooshikella ganghwensis, 7 sources incl. NCBI
NCBITaxon:202955	2026-09-12	attested rule: Acinetobacter tjernbergiae, 7 sources incl. NCBI
NCBITaxon:203699	2026-09-12	attested rule: Derxia gummosa, 7 sources incl. NCBI
NCBITaxon:212765	2026-09-12	attested rule: Mycolicibacterium madagascariense, 7 sources incl. NCBI
NCBITaxon:218823	2026-09-12	attested rule: Amycolatopsis kentuckyensis, 7 sources incl. NCBI
NCBITaxon:219572	2026-09-12	attested rule: Pseudomonas antarctica, 7 sources incl. NCBI
NCBITaxon:223182	2026-09-12	attested rule: Halobacterium noricense, 7 sources incl. NCBI
NCBITaxon:225917	2026-09-12	attested rule: Paenibacillus massiliensis, 7 sources incl. NCBI
NCBITaxon:228899	2026-09-12	attested rule: Peribacillus asahii, 7 sources incl. NCBI
NCBITaxon:229480	2026-09-12	attested rule: Arsenicicoccus bolidensis, 7 sources incl. NCBI
NCBITaxon:231434	2026-09-12	attested rule: Beijerinckia mobilis, 7 sources incl. NCBI
NCBITaxon:233101	2026-09-12	attested rule: Methylobacillus pratensis, 7 sources incl. NCBI
NCBITaxon:237446	2026-09-12	attested rule: Lactobacillus kitasatonis, 7 sources incl. NCBI
NCBITaxon:247022	2026-09-12	attested rule: Microbulbifer maritimus, 7 sources incl. NCBI
NCBITaxon:249403	2026-09-12	attested rule: Deinococcus frigens, 7 sources incl. NCBI
NCBITaxon:252302	2026-09-12	attested rule: Oceanicola granulosus, 7 sources incl. NCBI
NCBITaxon:262209	2026-09-12	attested rule: Janibacter melonis, 7 sources incl. NCBI
NCBITaxon:266009	2026-09-12	attested rule: Methylovorus glucosotrophus, 7 sources incl. NCBI
NCBITaxon:278860	2026-09-12	attested rule: Vibrio neonatus, 7 sources incl. NCBI
NCBITaxon:279827	2026-09-12	attested rule: Phenylobacterium falsum, 7 sources incl. NCBI
NCBITaxon:285444	2026-09-12	attested rule: Streptomyces pseudoechinosporeus, 7 sources incl. NCBI
NCBITaxon:288004	2026-09-12	attested rule: Beggiatoa leptomitoformis, 7 sources incl. NCBI
NCBITaxon:289370	2026-09-12	attested rule: Phytopseudomonas argentinensis, 7 sources incl. NCBI
NCBITaxon:291985	2026-09-12	attested rule: Qipengyuania vulgaris, 7 sources incl. NCBI
NCBITaxon:295324	2026-09-12	attested rule: Paenibacillus motobuensis, 7 sources incl. NCBI
NCBITaxon:299152	2026-09-12	attested rule: Micromonospora siamensis, 7 sources incl. NCBI
NCBITaxon:301148	2026-09-12	attested rule: Caldibacillus debilis, 7 sources incl. NCBI
NCBITaxon:309883	2026-09-12	attested rule: Deinococcus hohokamensis, 7 sources incl. NCBI
NCBITaxon:314200	2026-09-12	attested rule: Giesbergeria voronezhensis, 7 sources incl. NCBI
NCBITaxon:319939	2026-09-12	attested rule: Metapseudomonas otitidis, 7 sources incl. NCBI
NCBITaxon:321846	2026-09-12	attested rule: Pseudomonas simiae, 7 sources incl. NCBI
NCBITaxon:324767	2026-09-12	attested rule: Bacillus infantis, 7 sources incl. NCBI
NCBITaxon:324852	2026-09-12	attested rule: Kribbella swartbergensis, 7 sources incl. NCBI
NCBITaxon:335973	2026-09-12	attested rule: Arthrobacter subterraneus, 7 sources incl. NCBI
NCBITaxon:337243	2026-09-12	attested rule: Halorubrum ezzemoulense, 7 sources incl. NCBI
